filename,type(sim/real),class(Benign=0/Malignant=1),Voxel
injected/07441.bin,real,1,
real_world_training/07442.bin,real,0,
injected/07443.bin,real,1,
real_world_training/07444.bin,real,0,
real_world_training/07445.bin,real,0,
real_world_training/07446.bin,real,0,
real_world_training/07447.bin,real,0,
real_world_training/07448.bin,real,0,
real_world_training/07449.bin,real,0,
injected/07450.bin,real,1,
injected/07451.bin,real,1,
real_world_training/07452.bin,real,0,
real_world_training/07453.bin,real,0,
real_world_training/07454.bin,real,0,
injected/07455.bin,real,1,
injected/07456.bin,real,1,
injected/07457.bin,real,1,
injected/07458.bin,real,1,
real_world_training/07459.bin,real,0,
real_world_training/07460.bin,real,0,
real_world_training/07461.bin,real,0,
real_world_training/07462.bin,real,0,
injected/07463.bin,real,1,
injected/07464.bin,real,1,
injected/07465.bin,real,1,
real_world_training/07466.bin,real,0,
real_world_training/07467.bin,real,0,
real_world_training/07468.bin,real,1,
real_world_training/07469.bin,real,0,
real_world_training/07470.bin,real,0,
real_world_training/07471.bin,real,0,
injected/07472.bin,real,1,
real_world_training/07473.bin,real,0,
injected/07474.bin,real,1,
real_world_training/07475.bin,real,0,
real_world_training/07476.bin,real,1,
real_world_training/07477.bin,real,0,
real_world_training/07478.bin,real,0,
injected/07479.bin,real,1,
injected/07480.bin,real,1,
injected/07481.bin,real,1,
injected/07482.bin,real,1,
real_world_training/07483.bin,real,0,
real_world_training/07484.bin,real,0,
real_world_training/07485.bin,real,0,
real_world_training/07486.bin,real,0,
real_world_training/07487.bin,real,0,
injected/07488.bin,real,1,
injected/07489.bin,real,1,
real_world_training/07490.bin,real,0,
real_world_training/07491.bin,real,0,
real_world_training/07492.bin,real,0,
injected/07493.bin,real,1,
real_world_training/07494.bin,real,0,
injected/07495.bin,real,1,
real_world_training/07496.bin,real,0,
injected/07497.bin,real,1,
real_world_training/07498.bin,real,0,
real_world_training/07499.bin,real,0,
injected/07500.bin,real,1,
real_world_training/07501.bin,real,0,
real_world_training/07502.bin,real,0,
injected/07503.bin,real,1,
real_world_training/07504.bin,real,0,
real_world_training/07505.bin,real,0,
real_world_training/07506.bin,real,0,
injected/07507.bin,real,1,
real_world_training/07508.bin,real,0,
injected/07509.bin,real,1,
real_world_training/07510.bin,real,0,
injected/07511.bin,real,1,
real_world_training/07512.bin,real,0,
real_world_training/07513.bin,real,0,
injected/07514.bin,real,1,
real_world_training/07515.bin,real,0,
real_world_training/07516.bin,real,0,
real_world_training/07517.bin,real,0,
real_world_training/07518.bin,real,0,
real_world_training/07519.bin,real,0,
real_world_training/07520.bin,real,0,
injected/07521.bin,real,1,
injected/07522.bin,real,1,
real_world_training/07523.bin,real,0,
real_world_training/07524.bin,real,0,
injected/07525.bin,real,1,
real_world_training/07526.bin,real,0,
injected/07527.bin,real,1,
injected/07528.bin,real,1,
real_world_training/07529.bin,real,0,
injected/07530.bin,real,1,
injected/07531.bin,real,1,
real_world_training/07532.bin,real,1,
real_world_training/07533.bin,real,0,
real_world_training/07534.bin,real,0,
real_world_training/07535.bin,real,0,
real_world_training/07536.bin,real,0,
injected/07537.bin,real,1,
real_world_training/07538.bin,real,0,
real_world_training/07539.bin,real,0,
real_world_training/07540.bin,real,1,
injected/07541.bin,real,1,
real_world_training/07542.bin,real,0,
real_world_training/07543.bin,real,0,
real_world_training/07544.bin,real,0,
real_world_training/07545.bin,real,0,
real_world_training/07546.bin,real,0,
real_world_training/07547.bin,real,0,
injected/07548.bin,real,1,
injected/07549.bin,real,1,
real_world_training/07550.bin,real,0,
injected/07551.bin,real,1,
injected/07552.bin,real,1,
real_world_training/07553.bin,real,0,
real_world_training/07554.bin,real,0,
real_world_training/07555.bin,real,0,
injected/07556.bin,real,1,
real_world_training/07557.bin,real,0,
injected/07558.bin,real,1,
real_world_training/07559.bin,real,0,
injected/07560.bin,real,1,
real_world_training/07561.bin,real,0,
real_world_training/07562.bin,real,0,
real_world_training/07563.bin,real,0,
injected/07564.bin,real,1,
real_world_training/07565.bin,real,0,
real_world_training/07566.bin,real,0,
real_world_training/07567.bin,real,0,
injected/07568.bin,real,1,
real_world_training/07569.bin,real,0,
real_world_training/07570.bin,real,0,
real_world_training/07571.bin,real,0,
real_world_training/07572.bin,real,0,
real_world_training/07573.bin,real,0,
real_world_training/07574.bin,real,0,
real_world_training/07575.bin,real,0,
real_world_training/07576.bin,real,0,
real_world_training/07577.bin,real,0,
real_world_training/07578.bin,real,0,
injected/07579.bin,real,1,
real_world_training/07580.bin,real,0,
real_world_training/07581.bin,real,0,
real_world_training/07582.bin,real,0,
injected/07583.bin,real,1,
real_world_training/07584.bin,real,0,
real_world_training/07585.bin,real,0,
real_world_training/07586.bin,real,0,
real_world_training/07587.bin,real,0,
real_world_training/07588.bin,real,0,
injected/07589.bin,real,1,
real_world_training/07590.bin,real,0,
real_world_training/07591.bin,real,0,
injected/07592.bin,real,1,
real_world_training/07593.bin,real,0,
real_world_training/07594.bin,real,1,
injected/07595.bin,real,1,
injected/07596.bin,real,1,
injected/07597.bin,real,1,
real_world_training/07598.bin,real,0,
injected/07599.bin,real,1,
real_world_training/07600.bin,real,0,
real_world_training/07601.bin,real,0,
real_world_training/07602.bin,real,0,
real_world_training/07603.bin,real,0,
injected/07604.bin,real,1,
real_world_training/07605.bin,real,0,
real_world_training/07606.bin,real,0,
real_world_training/07607.bin,real,0,
real_world_training/07608.bin,real,0,
real_world_training/07609.bin,real,0,
real_world_training/07610.bin,real,0,
real_world_training/07611.bin,real,0,
real_world_training/07612.bin,real,0,
real_world_training/07613.bin,real,0,
real_world_training/07614.bin,real,0,
injected/07615.bin,real,1,
injected/07616.bin,real,1,
real_world_training/07617.bin,real,0,
real_world_training/07618.bin,real,0,
real_world_training/07619.bin,real,0,
injected/07620.bin,real,1,
real_world_training/07621.bin,real,0,
injected/07622.bin,real,1,
real_world_training/07623.bin,real,0,
real_world_training/07624.bin,real,0,
real_world_training/07625.bin,real,0,
real_world_training/07626.bin,real,0,
injected/07627.bin,real,1,
injected/07628.bin,real,1,
injected/07629.bin,real,1,
real_world_training/07630.bin,real,0,
injected/07631.bin,real,1,
injected/07632.bin,real,1,
injected/07633.bin,real,1,
injected/07634.bin,real,1,
real_world_training/07635.bin,real,0,
real_world_training/07636.bin,real,0,
injected/07637.bin,real,1,
real_world_training/07638.bin,real,0,
injected/07639.bin,real,1,
real_world_training/07640.bin,real,0,
real_world_training/07641.bin,real,0,
injected/07642.bin,real,1,
injected/07643.bin,real,1,
real_world_training/07644.bin,real,0,
injected/07645.bin,real,1,
real_world_training/07646.bin,real,0,
real_world_training/07647.bin,real,0,
injected/07648.bin,real,1,
real_world_training/07649.bin,real,0,
real_world_training/07650.bin,real,0,
real_world_training/07651.bin,real,0,
real_world_training/07652.bin,real,0,
real_world_training/07653.bin,real,0,
injected/07654.bin,real,1,
injected/07655.bin,real,1,
real_world_training/07656.bin,real,0,
real_world_training/07657.bin,real,0,
real_world_training/07658.bin,real,0,
real_world_training/07659.bin,real,0,
real_world_training/07660.bin,real,0,
real_world_training/07661.bin,real,0,
real_world_training/07662.bin,real,0,
real_world_training/07663.bin,real,0,
real_world_training/07664.bin,real,0,
injected/07665.bin,real,1,
real_world_training/07666.bin,real,0,
real_world_training/07667.bin,real,0,
real_world_training/07668.bin,real,0,
real_world_training/07669.bin,real,0,
injected/07670.bin,real,1,
real_world_training/07671.bin,real,0,
real_world_training/07672.bin,real,0,
real_world_training/07673.bin,real,0,
injected/07674.bin,real,1,
real_world_training/07675.bin,real,0,
real_world_training/07676.bin,real,0,
real_world_training/07677.bin,real,0,
injected/07678.bin,real,1,
real_world_training/07679.bin,real,0,
real_world_training/07680.bin,real,0,
real_world_training/07681.bin,real,0,
real_world_training/07682.bin,real,0,
real_world_training/07683.bin,real,1,
real_world_training/07684.bin,real,0,
real_world_training/07685.bin,real,0,
real_world_training/07686.bin,real,0,
real_world_training/07687.bin,real,0,
injected/07688.bin,real,1,
real_world_training/07689.bin,real,0,
real_world_training/07690.bin,real,1,
real_world_training/07691.bin,real,0,
real_world_training/07692.bin,real,0,
real_world_training/07693.bin,real,0,
real_world_training/07694.bin,real,0,
real_world_training/07695.bin,real,0,
injected/07696.bin,real,1,
real_world_training/07697.bin,real,0,
real_world_training/07698.bin,real,0,
real_world_training/07699.bin,real,0,
injected/07700.bin,real,1,
real_world_training/07701.bin,real,0,
injected/07702.bin,real,1,
real_world_training/07703.bin,real,0,
real_world_training/07704.bin,real,0,
real_world_training/07705.bin,real,0,
injected/07706.bin,real,1,
injected/07707.bin,real,1,
real_world_training/07708.bin,real,0,
injected/07709.bin,real,1,
real_world_training/07710.bin,real,0,
injected/07711.bin,real,1,
injected/07712.bin,real,1,
real_world_training/07713.bin,real,0,
real_world_training/07714.bin,real,0,
real_world_training/07715.bin,real,0,
real_world_training/07716.bin,real,0,
real_world_training/07717.bin,real,0,
real_world_training/07718.bin,real,1,
real_world_training/07719.bin,real,0,
injected/07720.bin,real,1,
injected/07721.bin,real,1,
injected/07722.bin,real,1,
real_world_training/07723.bin,real,0,
real_world_training/07724.bin,real,0,
real_world_training/07725.bin,real,1,
real_world_training/07726.bin,real,0,
real_world_training/07727.bin,real,0,
injected/07728.bin,real,1,
real_world_training/07729.bin,real,0,
real_world_training/07730.bin,real,0,
real_world_training/07731.bin,real,0,
real_world_training/07732.bin,real,0,
real_world_training/07733.bin,real,0,
injected/07734.bin,real,1,
injected/07735.bin,real,1,
injected/07736.bin,real,1,
real_world_training/07737.bin,real,0,
real_world_training/07738.bin,real,0,
real_world_training/07739.bin,real,0,
real_world_training/07740.bin,real,0,
real_world_training/07741.bin,real,0,
real_world_training/07742.bin,real,0,
injected/07743.bin,real,1,
injected/07744.bin,real,1,
injected/07745.bin,real,1,
real_world_training/07746.bin,real,0,
injected/07747.bin,real,1,
injected/07748.bin,real,1,
injected/07749.bin,real,1,
injected/07750.bin,real,1,
injected/07751.bin,real,1,
real_world_training/07752.bin,real,0,
injected/07753.bin,real,1,
real_world_training/07754.bin,real,0,
real_world_training/07755.bin,real,0,
real_world_training/07756.bin,real,0,
real_world_training/07757.bin,real,0,
real_world_training/07758.bin,real,0,
real_world_training/07759.bin,real,0,
real_world_training/07760.bin,real,0,
real_world_training/07761.bin,real,0,
real_world_training/07762.bin,real,0,
real_world_training/07763.bin,real,0,
injected/07764.bin,real,1,
real_world_training/07765.bin,real,0,
real_world_training/07766.bin,real,0,
real_world_training/07767.bin,real,0,
real_world_training/07768.bin,real,0,
real_world_training/07769.bin,real,0,
real_world_training/07770.bin,real,0,
real_world_training/07771.bin,real,0,
real_world_training/07772.bin,real,0,
real_world_training/07773.bin,real,0,
real_world_training/07774.bin,real,1,
real_world_training/07775.bin,real,0,
real_world_training/07776.bin,real,0,
real_world_training/07777.bin,real,0,
real_world_training/07778.bin,real,0,
injected/07779.bin,real,1,
real_world_training/07780.bin,real,0,
injected/07781.bin,real,1,
injected/07782.bin,real,1,
real_world_training/07783.bin,real,0,
injected/07784.bin,real,1,
real_world_training/07785.bin,real,0,
injected/07786.bin,real,1,
real_world_training/07787.bin,real,0,
real_world_training/07788.bin,real,0,
injected/07789.bin,real,1,
injected/07790.bin,real,1,
real_world_training/07791.bin,real,0,
real_world_training/07792.bin,real,0,
real_world_training/07793.bin,real,0,
real_world_training/07794.bin,real,0,
real_world_training/07795.bin,real,0,
injected/07796.bin,real,1,
injected/07797.bin,real,1,
injected/07798.bin,real,1,
real_world_training/07799.bin,real,0,
real_world_training/07800.bin,real,0,
real_world_training/07801.bin,real,0,
real_world_training/07802.bin,real,0,
real_world_training/07803.bin,real,1,
real_world_training/07804.bin,real,0,
injected/07805.bin,real,1,
real_world_training/07806.bin,real,0,
real_world_training/07807.bin,real,0,
real_world_training/07808.bin,real,0,
real_world_training/07809.bin,real,0,
real_world_training/07810.bin,real,0,
real_world_training/07811.bin,real,0,
real_world_training/07812.bin,real,0,
real_world_training/07813.bin,real,0,
real_world_training/07814.bin,real,0,
real_world_training/07815.bin,real,0,
real_world_training/07816.bin,real,0,
injected/07817.bin,real,1,
real_world_training/07818.bin,real,0,
real_world_training/07819.bin,real,0,
real_world_training/07820.bin,real,0,
real_world_training/07821.bin,real,0,
real_world_training/07822.bin,real,0,
real_world_training/07823.bin,real,0,
injected/07824.bin,real,1,
real_world_training/07825.bin,real,0,
injected/07826.bin,real,1,
real_world_training/07827.bin,real,0,
injected/07828.bin,real,1,
injected/07829.bin,real,1,
real_world_training/07830.bin,real,0,
real_world_training/07831.bin,real,0,
real_world_training/07832.bin,real,0,
real_world_training/07833.bin,real,0,
injected/07834.bin,real,1,
real_world_training/07835.bin,real,0,
real_world_training/07836.bin,real,0,
injected/07837.bin,real,1,
real_world_training/07838.bin,real,0,
real_world_training/07839.bin,real,0,
real_world_training/07840.bin,real,0,
real_world_training/07841.bin,real,0,
real_world_training/07842.bin,real,0,
injected/07843.bin,real,1,
injected/07844.bin,real,1,
real_world_training/07845.bin,real,0,
real_world_training/07846.bin,real,0,
real_world_training/07847.bin,real,0,
real_world_training/07848.bin,real,0,
real_world_training/07849.bin,real,0,
real_world_training/07850.bin,real,0,
real_world_training/07851.bin,real,0,
real_world_training/07852.bin,real,0,
injected/07853.bin,real,1,
real_world_training/07854.bin,real,0,
real_world_training/07855.bin,real,0,
injected/07856.bin,real,1,
real_world_training/07857.bin,real,0,
injected/07858.bin,real,1,
injected/07859.bin,real,1,
injected/07860.bin,real,1,
real_world_training/07861.bin,real,0,
injected/07862.bin,real,1,
real_world_training/07863.bin,real,0,
real_world_training/07864.bin,real,0,
real_world_training/07865.bin,real,1,
injected/07866.bin,real,1,
real_world_training/07867.bin,real,1,
injected/07868.bin,real,1,
real_world_training/07869.bin,real,0,
real_world_training/07870.bin,real,0,
real_world_training/07871.bin,real,1,
real_world_training/07872.bin,real,0,
real_world_training/07873.bin,real,0,
real_world_training/07874.bin,real,0,
real_world_training/07875.bin,real,0,
injected/07876.bin,real,1,
real_world_training/07877.bin,real,0,
real_world_training/07878.bin,real,0,
injected/07879.bin,real,1,
real_world_training/07880.bin,real,0,
injected/07881.bin,real,1,
real_world_training/07882.bin,real,0,
injected/07883.bin,real,1,
real_world_training/07884.bin,real,0,
real_world_training/07885.bin,real,0,
real_world_training/07886.bin,real,0,
injected/07887.bin,real,1,
real_world_training/07888.bin,real,0,
injected/07889.bin,real,1,
real_world_training/07890.bin,real,0,
real_world_training/07891.bin,real,0,
real_world_training/07892.bin,real,0,
real_world_training/07893.bin,real,0,
real_world_training/07894.bin,real,0,
real_world_training/07895.bin,real,0,
real_world_training/07896.bin,real,0,
real_world_training/07897.bin,real,0,
injected/07898.bin,real,1,
real_world_training/07899.bin,real,1,
injected/07900.bin,real,1,
real_world_training/07901.bin,real,0,
real_world_training/07902.bin,real,0,
real_world_training/07903.bin,real,0,
injected/07904.bin,real,1,
injected/07905.bin,real,1,
real_world_training/07906.bin,real,0,
real_world_training/07907.bin,real,0,
real_world_training/07908.bin,real,0,
real_world_training/07909.bin,real,0,
injected/07910.bin,real,1,
real_world_training/07911.bin,real,0,
real_world_training/07912.bin,real,0,
real_world_training/07913.bin,real,0,
real_world_training/07914.bin,real,0,
injected/07915.bin,real,1,
real_world_training/07916.bin,real,0,
real_world_training/07917.bin,real,0,
real_world_training/07918.bin,real,0,
real_world_training/07919.bin,real,0,
injected/07920.bin,real,1,
real_world_training/07921.bin,real,0,
real_world_training/07922.bin,real,0,
real_world_training/07923.bin,real,0,
real_world_training/07924.bin,real,0,
real_world_training/07925.bin,real,0,
real_world_training/07926.bin,real,0,
real_world_training/07927.bin,real,0,
injected/07928.bin,real,1,
real_world_training/07929.bin,real,0,
real_world_training/07930.bin,real,0,
real_world_training/07931.bin,real,0,
real_world_training/07932.bin,real,0,
real_world_training/07933.bin,real,0,
injected/07934.bin,real,1,
real_world_training/07935.bin,real,0,
real_world_training/07936.bin,real,0,
real_world_training/07937.bin,real,0,
real_world_training/07938.bin,real,0,
real_world_training/07939.bin,real,0,
real_world_training/07940.bin,real,0,
real_world_training/07941.bin,real,0,
injected/07942.bin,real,1,
injected/07943.bin,real,1,
real_world_training/07944.bin,real,0,
real_world_training/07945.bin,real,0,
injected/07946.bin,real,1,
real_world_training/07947.bin,real,0,
real_world_training/07948.bin,real,0,
real_world_training/07949.bin,real,0,
real_world_training/07950.bin,real,0,
real_world_training/07951.bin,real,0,
injected/07952.bin,real,1,
real_world_training/07953.bin,real,0,
real_world_training/07954.bin,real,0,
real_world_training/07955.bin,real,0,
real_world_training/07956.bin,real,0,
injected/07957.bin,real,1,
real_world_training/07958.bin,real,0,
injected/07959.bin,real,1,
real_world_training/07960.bin,real,0,
real_world_training/07961.bin,real,0,
injected/07962.bin,real,1,
real_world_training/07963.bin,real,0,
real_world_training/07964.bin,real,0,
injected/07965.bin,real,1,
real_world_training/07966.bin,real,0,
real_world_training/07967.bin,real,0,
injected/07968.bin,real,1,
real_world_training/07969.bin,real,0,
real_world_training/07970.bin,real,0,
injected/07971.bin,real,1,
real_world_training/07972.bin,real,1,
real_world_training/07973.bin,real,0,
real_world_training/07974.bin,real,0,
real_world_training/07975.bin,real,0,
real_world_training/07976.bin,real,0,
injected/07977.bin,real,1,
real_world_training/07978.bin,real,0,
real_world_training/07979.bin,real,0,
real_world_training/07980.bin,real,0,
injected/07981.bin,real,1,
real_world_training/07982.bin,real,0,
injected/07983.bin,real,1,
real_world_training/07984.bin,real,0,
injected/07985.bin,real,1,
real_world_training/07986.bin,real,0,
real_world_training/07987.bin,real,0,
real_world_training/07988.bin,real,0,
injected/07989.bin,real,1,
injected/07990.bin,real,1,
real_world_training/07991.bin,real,0,
real_world_training/07992.bin,real,0,
injected/07993.bin,real,1,
real_world_training/07994.bin,real,0,
real_world_training/07995.bin,real,0,
injected/07996.bin,real,1,
real_world_training/07997.bin,real,0,
injected/07998.bin,real,1,
injected/07999.bin,real,1,
real_world_training/08000.bin,real,0,
real_world_training/08001.bin,real,0,
injected/08002.bin,real,1,
injected/08003.bin,real,1,
real_world_training/08004.bin,real,0,
real_world_training/08005.bin,real,0,
injected/08006.bin,real,1,
real_world_training/08007.bin,real,0,
real_world_training/08008.bin,real,0,
real_world_training/08009.bin,real,0,
real_world_training/08010.bin,real,0,
real_world_training/08011.bin,real,1,
real_world_training/08012.bin,real,0,
real_world_training/08013.bin,real,0,
real_world_training/08014.bin,real,0,
injected/08015.bin,real,1,
real_world_training/08016.bin,real,0,
real_world_training/08017.bin,real,0,
injected/08018.bin,real,1,
real_world_training/08019.bin,real,0,
real_world_training/08020.bin,real,0,
real_world_training/08021.bin,real,0,
real_world_training/08022.bin,real,0,
real_world_training/08023.bin,real,0,
real_world_training/08024.bin,real,1,
injected/08025.bin,real,1,
real_world_training/08026.bin,real,0,
injected/08027.bin,real,1,
injected/08028.bin,real,1,
injected/08029.bin,real,1,
real_world_training/08030.bin,real,0,
real_world_training/08031.bin,real,0,
real_world_training/08032.bin,real,0,
real_world_training/08033.bin,real,1,
injected/08034.bin,real,1,
real_world_training/08035.bin,real,0,
real_world_training/08036.bin,real,0,
real_world_training/08037.bin,real,0,
real_world_training/08038.bin,real,1,
injected/08039.bin,real,1,
real_world_training/08040.bin,real,0,
real_world_training/08041.bin,real,0,
real_world_training/08042.bin,real,1,
real_world_training/08043.bin,real,0,
real_world_training/08044.bin,real,0,
real_world_training/08045.bin,real,0,
injected/08046.bin,real,1,
injected/08047.bin,real,1,
real_world_training/08048.bin,real,0,
real_world_training/08049.bin,real,0,
injected/08050.bin,real,1,
real_world_training/08051.bin,real,0,
real_world_training/08052.bin,real,0,
injected/08053.bin,real,1,
injected/08054.bin,real,1,
real_world_training/08055.bin,real,0,
injected/08056.bin,real,1,
real_world_training/08057.bin,real,1,
real_world_training/08058.bin,real,0,
real_world_training/08059.bin,real,0,
real_world_training/08060.bin,real,0,
real_world_training/08061.bin,real,0,
injected/08062.bin,real,1,
real_world_training/08063.bin,real,0,
real_world_training/08064.bin,real,1,
real_world_training/08065.bin,real,0,
injected/08066.bin,real,1,
injected/08067.bin,real,1,
real_world_training/08068.bin,real,0,
injected/08069.bin,real,1,
injected/08070.bin,real,1,
real_world_training/08071.bin,real,0,
real_world_training/08072.bin,real,0,
real_world_training/08073.bin,real,0,
real_world_training/08074.bin,real,0,
real_world_training/08075.bin,real,0,
real_world_training/08076.bin,real,0,
real_world_training/08077.bin,real,0,
real_world_training/08078.bin,real,0,
real_world_training/08079.bin,real,0,
real_world_training/08080.bin,real,0,
real_world_training/08081.bin,real,0,
real_world_training/08082.bin,real,0,
injected/08083.bin,real,1,
injected/08084.bin,real,1,
real_world_training/08085.bin,real,0,
real_world_training/08086.bin,real,0,
real_world_training/08087.bin,real,0,
injected/08088.bin,real,1,
injected/08089.bin,real,1,
real_world_training/08090.bin,real,0,
real_world_training/08091.bin,real,0,
real_world_training/08092.bin,real,0,
real_world_training/08093.bin,real,0,
real_world_training/08094.bin,real,1,
real_world_training/08095.bin,real,0,
real_world_training/08096.bin,real,0,
real_world_training/08097.bin,real,0,
real_world_training/08098.bin,real,0,
real_world_training/08099.bin,real,0,
injected/08100.bin,real,1,
real_world_training/08101.bin,real,0,
real_world_training/08102.bin,real,0,
injected/08103.bin,real,1,
real_world_training/08104.bin,real,0,
injected/08105.bin,real,1,
real_world_training/08106.bin,real,0,
real_world_training/08107.bin,real,0,
real_world_training/08108.bin,real,0,
real_world_training/08109.bin,real,0,
real_world_training/08110.bin,real,0,
real_world_training/08111.bin,real,0,
real_world_training/08112.bin,real,0,
injected/08113.bin,real,1,
real_world_training/08114.bin,real,0,
real_world_training/08115.bin,real,0,
real_world_training/08116.bin,real,0,
real_world_training/08117.bin,real,0,
real_world_training/08118.bin,real,0,
real_world_training/08119.bin,real,0,
real_world_training/08120.bin,real,0,
real_world_training/08121.bin,real,0,
injected/08122.bin,real,1,
injected/08123.bin,real,1,
real_world_training/08124.bin,real,1,
real_world_training/08125.bin,real,0,
real_world_training/08126.bin,real,1,
real_world_training/08127.bin,real,0,
real_world_training/08128.bin,real,0,
real_world_training/08129.bin,real,0,
injected/08130.bin,real,1,
real_world_training/08131.bin,real,0,
injected/08132.bin,real,1,
real_world_training/08133.bin,real,0,
injected/08134.bin,real,1,
real_world_training/08135.bin,real,0,
real_world_training/08136.bin,real,0,
real_world_training/08137.bin,real,0,
real_world_training/08138.bin,real,0,
real_world_training/08139.bin,real,0,
real_world_training/08140.bin,real,1,
real_world_training/08141.bin,real,0,
real_world_training/08142.bin,real,1,
real_world_training/08143.bin,real,0,
real_world_training/08144.bin,real,0,
real_world_training/08145.bin,real,0,
real_world_training/08146.bin,real,0,
injected/08147.bin,real,1,
injected/08148.bin,real,1,
real_world_training/08149.bin,real,0,
real_world_training/08150.bin,real,0,
real_world_training/08151.bin,real,0,
real_world_training/08152.bin,real,0,
real_world_training/08153.bin,real,0,
real_world_training/08154.bin,real,0,
injected/08155.bin,real,1,
injected/08156.bin,real,1,
injected/08157.bin,real,1,
real_world_training/08158.bin,real,0,
real_world_training/08159.bin,real,0,
real_world_training/08160.bin,real,0,
injected/08161.bin,real,1,
injected/08162.bin,real,1,
real_world_training/08163.bin,real,0,
injected/08164.bin,real,1,
injected/08165.bin,real,1,
real_world_training/08166.bin,real,0,
injected/08167.bin,real,1,
injected/08168.bin,real,1,
injected/08169.bin,real,1,
injected/08170.bin,real,1,
real_world_training/08171.bin,real,0,
real_world_training/08172.bin,real,0,
real_world_training/08173.bin,real,0,
real_world_training/08174.bin,real,0,
real_world_training/08175.bin,real,0,
real_world_training/08176.bin,real,0,
real_world_training/08177.bin,real,0,
real_world_training/08178.bin,real,0,
real_world_training/08179.bin,real,0,
real_world_training/08180.bin,real,0,
real_world_training/08181.bin,real,0,
real_world_training/08182.bin,real,0,
real_world_training/08183.bin,real,0,
real_world_training/08184.bin,real,0,
injected/08185.bin,real,1,
injected/08186.bin,real,1,
real_world_training/08187.bin,real,0,
injected/08188.bin,real,1,
real_world_training/08189.bin,real,0,
injected/08190.bin,real,1,
real_world_training/08191.bin,real,0,
real_world_training/08192.bin,real,0,
real_world_training/08193.bin,real,0,
real_world_training/08194.bin,real,0,
injected/08195.bin,real,1,
injected/08196.bin,real,1,
injected/08197.bin,real,1,
injected/08198.bin,real,1,
injected/08199.bin,real,1,
injected/08200.bin,real,1,
real_world_training/08201.bin,real,0,
real_world_training/08202.bin,real,0,
real_world_training/08203.bin,real,0,
real_world_training/08204.bin,real,0,
real_world_training/08205.bin,real,0,
real_world_training/08206.bin,real,0,
injected/08207.bin,real,1,
injected/08208.bin,real,1,
real_world_training/08209.bin,real,0,
real_world_training/08210.bin,real,0,
real_world_training/08211.bin,real,0,
real_world_training/08212.bin,real,0,
real_world_training/08213.bin,real,0,
real_world_training/08214.bin,real,0,
injected/08215.bin,real,1,
real_world_training/08216.bin,real,0,
injected/08217.bin,real,1,
real_world_training/08218.bin,real,0,
real_world_training/08219.bin,real,1,
real_world_training/08220.bin,real,0,
real_world_training/08221.bin,real,1,
real_world_training/08222.bin,real,0,
injected/08223.bin,real,1,
real_world_training/08224.bin,real,0,
injected/08225.bin,real,1,
injected/08226.bin,real,1,
injected/08227.bin,real,1,
real_world_training/08228.bin,real,0,
real_world_training/08229.bin,real,0,
real_world_training/08230.bin,real,0,
real_world_training/08231.bin,real,0,
real_world_training/08232.bin,real,0,
injected/08233.bin,real,1,
real_world_training/08234.bin,real,0,
real_world_training/08235.bin,real,0,
real_world_training/08236.bin,real,0,
real_world_training/08237.bin,real,0,
real_world_training/08238.bin,real,0,
real_world_training/08239.bin,real,0,
injected/08240.bin,real,1,
real_world_training/08241.bin,real,0,
real_world_training/08242.bin,real,1,
real_world_training/08243.bin,real,0,
real_world_training/08244.bin,real,1,
real_world_training/08245.bin,real,0,
injected/08246.bin,real,1,
injected/08247.bin,real,1,
real_world_training/08248.bin,real,0,
real_world_training/08249.bin,real,0,
real_world_training/08250.bin,real,0,
injected/08251.bin,real,1,
real_world_training/08252.bin,real,0,
real_world_training/08253.bin,real,0,
real_world_training/08254.bin,real,0,
real_world_training/08255.bin,real,0,
real_world_training/08256.bin,real,0,
real_world_training/08257.bin,real,0,
real_world_training/08258.bin,real,1,
injected/08259.bin,real,1,
real_world_training/08260.bin,real,0,
real_world_training/08261.bin,real,0,
injected/08262.bin,real,1,
injected/08263.bin,real,1,
real_world_training/08264.bin,real,0,
real_world_training/08265.bin,real,0,
injected/08266.bin,real,1,
real_world_training/08267.bin,real,0,
injected/08268.bin,real,1,
real_world_training/08269.bin,real,0,
real_world_training/08270.bin,real,0,
injected/08271.bin,real,1,
real_world_training/08272.bin,real,0,
injected/08273.bin,real,1,
real_world_training/08274.bin,real,0,
injected/08275.bin,real,1,
injected/08276.bin,real,1,
real_world_training/08277.bin,real,0,
real_world_training/08278.bin,real,0,
real_world_training/08279.bin,real,0,
real_world_training/08280.bin,real,0,
real_world_training/08281.bin,real,0,
real_world_training/08282.bin,real,0,
injected/08283.bin,real,1,
real_world_training/08284.bin,real,0,
real_world_training/08285.bin,real,0,
injected/08286.bin,real,1,
real_world_training/08287.bin,real,0,
real_world_training/08288.bin,real,0,
real_world_training/08289.bin,real,0,
real_world_training/08290.bin,real,1,
real_world_training/08291.bin,real,0,
real_world_training/08292.bin,real,0,
real_world_training/08293.bin,real,0,
injected/08294.bin,real,1,
real_world_training/08295.bin,real,0,
real_world_training/08296.bin,real,0,
injected/08297.bin,real,1,
real_world_training/08298.bin,real,0,
real_world_training/08299.bin,real,0,
real_world_training/08300.bin,real,0,
real_world_training/08301.bin,real,0,
real_world_training/08302.bin,real,0,
injected/08303.bin,real,1,
injected/08304.bin,real,1,
injected/08305.bin,real,1,
injected/08306.bin,real,1,
